partner_covid_pin,ccdph_provider,partner_zip,partner_name,partner_street,partner_city,partner_state,partner_clean_street,partner_clean_name,vtrcks_name,vtrcks_provider_number,vtrcks_covid_pin,vtrcks_street,vtrcks_city,vtrcks_zip,vtrcks_state,vtrcks_clean_street,vtrcks_clean_name,icare_name,icare_id,icare_covid_pin,icare_street,icare_city,icare_state,icare_zip,icare_clean_street,icare_clean_name,vfinder_name,vfinder_covid_pin,vfinder_provider_number,vfinder_street,vfinder_city,vfinder_zip,vfinder_state,vfinder_clean_street,vfinder_clean_name,covid_pin,city,street,state,zip,in_icare,in_vfinder,in_vtrcks,name,in_partner,address,lon,lat
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LOYOLA FAMILY MEDICINE CLINIC,207150406,NA,1211 W ROOSEVELT RD,MAYWOOD,IL,60153,1211 W ROOSEVELT RD,LOYOLA FAMILY MEDICINE CLINIC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MAYWOOD,1211 W ROOSEVELT RD,IL,60153,TRUE,FALSE,FALSE,LOYOLA FAMILY MEDICINE CLINIC,FALSE,"1211 W ROOSEVELT RD MAYWOOD, IL 60153",-87.8476354,41.8648814
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MACNEAL CLINIC / BRIDGEVIEW,207149736,NA,7020 W 79TH ST,BRIDGEVIEW,IL,60455,7020 W 79TH ST,MACNEAL CLINIC / BRIDGEVIEW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BRIDGEVIEW,7020 W 79TH ST,IL,60455,TRUE,FALSE,FALSE,MACNEAL CLINIC / BRIDGEVIEW,FALSE,"7020 W 79TH ST BRIDGEVIEW, IL 60455",-87.7956609,41.7485551
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MACNEAL FAMILY PRACTICE CENTER,207149706,NA,3231 EUCLID AVE FL 5,BERWYN,IL,60402,3231 EUCLID AVE,MACNEAL FAMILY PRACTICE CENTER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BERWYN,3231 EUCLID AVE,IL,60402,TRUE,FALSE,FALSE,MACNEAL FAMILY PRACTICE CENTER,FALSE,"3231 EUCLID AVE BERWYN, IL 60402",-87.79116599999999,41.8329361
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MARIA LENTZOU MD,209457740,V,12050 S HARLEM AVE,PALOS HEIGHTS,IL,60463,12050 S HARLEM AVE,MARIA LENTZOU MD,NA,NA,NA,NA,NA,NA,NA,NA,NA,V,PALOS HEIGHTS,12050 S HARLEM AVE,IL,60463,TRUE,FALSE,FALSE,MARIA LENTZOU MD,FALSE,"12050 S HARLEM AVE PALOS HEIGHTS, IL 60463",-87.79719759999999,41.6719654
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MARIANO PHARMACY 517,1307662940,V09352,11000 S CICERO AVE,OAK LAWN,IL,60453,11000 S CICERO AVE,MARIANO PHARMACY STORE #517,NA,NA,NA,NA,NA,NA,NA,NA,NA,V09352,OAK LAWN,11000 S CICERO AVE,IL,60453,TRUE,FALSE,FALSE,MARIANO PHARMACY STORE #517,FALSE,"11000 S CICERO AVE OAK LAWN, IL 60453",-87.7417303,41.6932669
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MARIANO PHARMACY 532,1307721631,V09366,2323 CAPITAL DR,NORTHBROOK,IL,60062,2323 CAPITAL DR,MARIANO PHARMACY STORE #532,NA,NA,NA,NA,NA,NA,NA,NA,NA,V09366,NORTHBROOK,2323 CAPITAL DR,IL,60062,TRUE,FALSE,FALSE,MARIANO PHARMACY STORE #532,FALSE,"2323 CAPITAL DR NORTHBROOK, IL 60062",-87.87255669999999,42.1110661
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MARJORIE WEINBERG CANCER CENTER,190461563,NA,715 W AVENUE MWCC CHEMOTHERAPY,MELROSE PARK,IL,60160,715 W AVE,MARJORIE WEINBERG CANCER CENTER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MELROSE PARK,715 W AVE,IL,60160,TRUE,FALSE,FALSE,MARJORIE WEINBERG CANCER CENTER,FALSE,"715 W AVE MELROSE PARK, IL 60160",-87.84445939999999,41.9113286
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,METRO INFECTIOUS DIESEASE CONSULTANTS - BURR RIDGE,1238785843,V09119,901 MCCLINTOCK DR STE 201,BURR RIDGE,IL,60527,901 MCCLINTOCK DR,METRO INFECTIOUS DIESEASE CONSULTANTS - BURR RIDGE,NA,NA,NA,NA,NA,NA,NA,NA,NA,V09119,BURR RIDGE,901 MCCLINTOCK DR,IL,60527,TRUE,FALSE,FALSE,METRO INFECTIOUS DIESEASE CONSULTANTS - BURR RIDGE,FALSE,"901 MCCLINTOCK DR BURR RIDGE, IL 60527",-87.9078127,41.7538708
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MIDTOWN PHYSICIANS SC,795669668,NA,675 W NORTH AVE,MELROSE PARK,IL,60160,675 W NORTH AVE,MIDTOWN PHYSICIANS SC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MELROSE PARK,675 W NORTH AVE,IL,60160,TRUE,FALSE,FALSE,MIDTOWN PHYSICIANS SC,FALSE,"675 W NORTH AVE MELROSE PARK, IL 60160",-87.8423372,41.91032329999999
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MIDWEST CENTER FOR WOMEN'S HEALTHCARE- HOFFMAN,215645977,NA,1721 MOON LAKE BLVD STE 100,HOFFMAN ESTATES,IL,60169,1721 MOON LAKE BLVD,MIDWEST CENTER FOR WOMEN'S HEALTHCARE- HOFFMAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HOFFMAN ESTATES,1721 MOON LAKE BLVD,IL,60169,TRUE,FALSE,FALSE,MIDWEST CENTER FOR WOMEN'S HEALTHCARE- HOFFMAN,FALSE,"1721 MOON LAKE BLVD HOFFMAN ESTATES, IL 60169",-88.1347042,42.0542403
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MIDWEST CENTER FOR WOMEN'S HEALTHCARE NOGA - PARK RIDGE,215645980,NA,350 S NORTHWEST HWY,PARK RIDGE,IL,60068,350 S NORTHWEST HWY,MIDWEST CENTER FOR WOMEN'S HEALTHCARE NOGA - PARK RIDGE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PARK RIDGE,350 S NORTHWEST HWY,IL,60068,TRUE,FALSE,FALSE,MIDWEST CENTER FOR WOMEN'S HEALTHCARE NOGA - PARK RIDGE,FALSE,"350 S NORTHWEST HWY PARK RIDGE, IL 60068",-87.8237477,42.0071463
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MIDWEST CENTER FOR WOMEN'S HEALTHCARE POG - PARK RIDGE,215645983,NA,1875 DEMPSTER ST,PARK RIDGE,IL,60068,1875 DEMPSTER ST,MIDWEST CENTER FOR WOMEN'S HEALTHCARE POG - PARK RIDGE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PARK RIDGE,1875 DEMPSTER ST,IL,60068,TRUE,FALSE,FALSE,MIDWEST CENTER FOR WOMEN'S HEALTHCARE POG - PARK RIDGE,FALSE,"1875 DEMPSTER ST PARK RIDGE, IL 60068",-87.8481968,42.038703
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MIDWEST CENTER FOR WOMEN'S HLTHCARE,215645975,V09677,3633 W LAKE AVE STE 204,GLENVIEW,IL,60026,3633 W LAKE AVE,MIDWEST CENTER FOR WOMEN'S HLTHCARE,NA,NA,NA,NA,NA,NA,NA,NA,NA,V09677,GLENVIEW,3633 W LAKE AVE,IL,60026,TRUE,FALSE,FALSE,MIDWEST CENTER FOR WOMEN'S HLTHCARE,FALSE,"3633 W LAKE AVE GLENVIEW, IL 60026",-87.84694909999999,42.08582819999999
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MIDWEST CENTER FOR WOMENS HEALTHCARE  - ARLINGTON,215645976,NA,3233 N ARLINGTON HEIGHTS RD STE 103,ARLINGTON HEIGHTS,IL,60004,3233 N ARLINGTON HEIGHTS RD,MIDWEST CENTER FOR WOMENS HEALTHCARE  - ARLINGTON,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ARLINGTON HEIGHTS,3233 N ARLINGTON HEIGHTS RD,IL,60004,TRUE,FALSE,FALSE,MIDWEST CENTER FOR WOMENS HEALTHCARE  - ARLINGTON,FALSE,"3233 N ARLINGTON HEIGHTS RD ARLINGTON HEIGHTS, IL 60004",-87.98073629999999,42.1336227
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MIDWEST INTERNAL MEDICINE CLINIC INC,228616586,NA,1555 N BARRINGTON RD STE 410 # DOCTORS BLD 1,HOFFMAN ESTATES,IL,60169,1555 N BARRINGTON RD,MIDWEST INTERNAL MEDICINE CLINIC INC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HOFFMAN ESTATES,1555 N BARRINGTON RD,IL,60169,TRUE,FALSE,FALSE,MIDWEST INTERNAL MEDICINE CLINIC INC,FALSE,"1555 N BARRINGTON RD HOFFMAN ESTATES, IL 60169",-88.1410337,42.0529739
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MIDWEST PRIMARY CARE SC,193153164,NA,2850 W 95TH ST,EVERGREEN PARK,IL,60805,2850 W 95TH ST,MIDWEST PRIMARY CARE SC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EVERGREEN PARK,2850 W 95TH ST,IL,60805,TRUE,FALSE,FALSE,MIDWEST PRIMARY CARE SC,FALSE,"2850 W 95TH ST EVERGREEN PARK, IL 60805",-87.6939348,41.7214911
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MILE SQUARE CICERO,177191551,V08003,4747 W CERMAK RD,CICERO,IL,60804,4747 W CERMAK RD,MILE SQUARE CICERO,NA,NA,NA,NA,NA,NA,NA,NA,NA,V08003,CICERO,4747 W CERMAK RD,IL,60804,TRUE,FALSE,FALSE,MILE SQUARE CICERO,FALSE,"4747 W CERMAK RD CICERO, IL 60804",-87.7418457,41.8490905
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEW ALBERTSONS INC,323736879,NA,3030 CULLERTON ST,FRANKLIN PARK,IL,60131,3030 CULLERTON ST,NEW ALBERTSONS INC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FRANKLIN PARK,3030 CULLERTON ST,IL,60131,TRUE,FALSE,FALSE,NEW ALBERTSONS INC,FALSE,"3030 CULLERTON ST FRANKLIN PARK, IL 60131",-87.89317179999999,41.9327801
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NORTH RIVERSIDE,160603300,NA,1950 HARLEM AVE,N RIVERSIDE,IL,60546,1950 HARLEM AVE,NORTH RIVERSIDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N RIVERSIDE,1950 HARLEM AVE,IL,60546,TRUE,FALSE,FALSE,NORTH RIVERSIDE,FALSE,"1950 HARLEM AVE N RIVERSIDE, IL 60546",-87.804924,41.8532697
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NORTHWEST ONCOLOGY AND HEMATOLOGY,300328469,NA,3701 ALGONQUIN RD,ROLLING MEADOWS,IL,60008,3701 ALGONQUIN RD,NORTHWEST ONCOLOGY AND HEMATOLOGY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ROLLING MEADOWS,3701 ALGONQUIN RD,IL,60008,TRUE,FALSE,FALSE,NORTHWEST ONCOLOGY AND HEMATOLOGY,FALSE,"3701 ALGONQUIN RD ROLLING MEADOWS, IL 60008",-88.025876,42.0613765
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OAK STREET HEALTH ELGIN,1260313696,V09272,820 SUMMIT ST STE B4,ELGIN,IL,60120,820 SUMMIT ST,OAK STREET HEALTH ELGIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,V09272,ELGIN,820 SUMMIT ST,IL,60120,TRUE,FALSE,FALSE,OAK STREET HEALTH ELGIN,FALSE,"820 SUMMIT ST ELGIN, IL 60120",-88.26010699999999,42.047104
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OSF MEDICAL GROUP EVERGREEN PARK,290325892,V09128,2850 W 95TH ST,EVERGREEN PARK,IL,60805,2850 W 95TH ST,OSF MEDICAL GROUP EVERGREEN PARK,NA,NA,NA,NA,NA,NA,NA,NA,NA,V09128,EVERGREEN PARK,2850 W 95TH ST,IL,60805,TRUE,FALSE,FALSE,OSF MEDICAL GROUP EVERGREEN PARK,FALSE,"2850 W 95TH ST EVERGREEN PARK, IL 60805",-87.6939348,41.7214911
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OSF MEDICAL GROUP OAK LAWN,1027408251,V09125,6700 W 95TH ST,OAK LAWN,IL,60453,6700 W 95TH ST,OSF MEDICAL GROUP OAK LAWN,NA,NA,NA,NA,NA,NA,NA,NA,NA,V09125,OAK LAWN,6700 W 95TH ST,IL,60453,TRUE,FALSE,FALSE,OSF MEDICAL GROUP OAK LAWN,FALSE,"6700 W 95TH ST OAK LAWN, IL 60453",-87.7867873,41.7198921
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OSF MEDICAL GROUP OAK LAWN CENTRAL,1290236560,CV1877,5550 W 111TH ST,OAK LAWN,IL,60453,5550 W 111TH ST,OSF MEDICAL GROUP OAK LAWN CENTRAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,CV1877,OAK LAWN,5550 W 111TH ST,IL,60453,TRUE,FALSE,FALSE,OSF MEDICAL GROUP OAK LAWN CENTRAL,FALSE,"5550 W 111TH ST OAK LAWN, IL 60453",-87.7586122,41.6909897
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OSF MEDICAL GROUP PALOS HEIGHTS,1027409392,V09130,12450 S HARLEM AVE,PALOS HEIGHTS,IL,60463,12450 S HARLEM AVE,OSF MEDICAL GROUP PALOS HEIGHTS,NA,NA,NA,NA,NA,NA,NA,NA,NA,V09130,PALOS HEIGHTS,12450 S HARLEM AVE,IL,60463,TRUE,FALSE,FALSE,OSF MEDICAL GROUP PALOS HEIGHTS,FALSE,"12450 S HARLEM AVE PALOS HEIGHTS, IL 60463",-87.7969579,41.6647828
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OSFMG EVERGREEN PARK 205,1354372891,V09683,2850 W 95TH ST,EVERGREEN PARK,IL,60805,2850 W 95TH ST,OSFMG EVERGREEN PARK 205,NA,NA,NA,NA,NA,NA,NA,NA,NA,V09683,EVERGREEN PARK,2850 W 95TH ST,IL,60805,TRUE,FALSE,FALSE,OSFMG EVERGREEN PARK 205,FALSE,"2850 W 95TH ST EVERGREEN PARK, IL 60805",-87.6939348,41.7214911
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PARKSIDE PEDIATRICS,172138577,NA,1875 DEMPSTER ST,PARK RIDGE,IL,60068,1875 DEMPSTER ST,PARKSIDE PEDIATRICS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PARK RIDGE,1875 DEMPSTER ST,IL,60068,TRUE,FALSE,FALSE,PARKSIDE PEDIATRICS,FALSE,"1875 DEMPSTER ST PARK RIDGE, IL 60068",-87.8481968,42.038703
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PATRICK J ONEAL MD,205175792,V05907,15030 S RAVINIA AVE STE 38,ORLAND PARK,IL,60462,15030 S RAVINIA AVE,PATRICK J ONEAL MD,NA,NA,NA,NA,NA,NA,NA,NA,NA,V05907,ORLAND PARK,15030 S RAVINIA AVE,IL,60462,TRUE,FALSE,FALSE,PATRICK J ONEAL MD,FALSE,"15030 S RAVINIA AVE ORLAND PARK, IL 60462",-87.856408,41.6163133
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PREMIERE GENERAL MEDICINE,708938433,NA,7270 W COLLEGE DR,PALOS HEIGHTS,IL,60463,7270 W COLLEGE DR,PREMIERE GENERAL MEDICINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PALOS HEIGHTS,7270 W COLLEGE DR,IL,60463,TRUE,FALSE,FALSE,PREMIERE GENERAL MEDICINE,FALSE,"7270 W COLLEGE DR PALOS HEIGHTS, IL 60463",-87.79957929999999,41.6764476
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENCE CENTER FOR HEALTH PARK RIDGE,205366498,V06986,205 S NORTHWEST HWY FL 2,PARK RIDGE,IL,60068,205 S NORTHWEST HWY,PRESENCE CENTER FOR HEALTH PARK RIDGE,NA,NA,NA,NA,NA,NA,NA,NA,NA,V06986,PARK RIDGE,205 S NORTHWEST HWY,IL,60068,TRUE,FALSE,FALSE,PRESENCE CENTER FOR HEALTH PARK RIDGE,FALSE,"205 S NORTHWEST HWY PARK RIDGE, IL 60068",-87.82551699999999,42.0091703
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRIMARY CARE ASSOCIATES,169882126,NA,6840 W WINDSOR AVE,BERWYN,IL,60402,6840 W WINDSOR AVE,PRIMARY CARE ASSOCIATES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BERWYN,6840 W WINDSOR AVE,IL,60402,TRUE,FALSE,FALSE,PRIMARY CARE ASSOCIATES,FALSE,"6840 W WINDSOR AVE BERWYN, IL 60402",-87.7948158,41.8325015
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RICF - HAWTHORNE,3909050,V02342,3701 S LARAMIE AVE MEDICAL TRAILER,CICERO,IL,60804,3701 S LARAMIE AVE,RICF - HAWTHORNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,V02342,CICERO,3701 S LARAMIE AVE,IL,60804,TRUE,FALSE,FALSE,RICF - HAWTHORNE,FALSE,"3701 S LARAMIE AVE CICERO, IL 60804",-87.75339149999999,41.8255917
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RML SPECIALITY HOSPITAL,1337751271,V09171,5601 S COUNTY LINE RD,HINSDALE,IL,60521,5601 S COUNTY LINE RD,RML SPECIALITY HOSPITAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,V09171,HINSDALE,5601 S COUNTY LINE RD,IL,60521,TRUE,FALSE,FALSE,RML SPECIALITY HOSPITAL,FALSE,"5601 S COUNTY LINE RD HINSDALE, IL 60521",-87.91537730000002,41.7861894
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RUHI ASKARI MD,207150804,NA,3433 KIRCHOFF RD,ROLLING MEADOWS,IL,60008,3433 KIRCHOFF RD,RUHI ASKARI MD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ROLLING MEADOWS,3433 KIRCHOFF RD,IL,60008,TRUE,FALSE,FALSE,RUHI ASKARI MD,FALSE,"3433 KIRCHOFF RD ROLLING MEADOWS, IL 60008",-88.0234299,42.0789536
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SINAI MEDICAL GROUP CICERO,229782729,V07301,1611 S CICERO AVE,CICERO,IL,60804,1611 S CICERO AVE,SINAI MEDICAL GROUP CICERO,NA,NA,NA,NA,NA,NA,NA,NA,NA,V07301,CICERO,1611 S CICERO AVE,IL,60804,TRUE,FALSE,FALSE,SINAI MEDICAL GROUP CICERO,FALSE,"1611 S CICERO AVE CICERO, IL 60804",-87.7440037,41.8578264
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SKYPOINT MEDICAL CENTER - MAIN OFFICE,466259354,NA,1102 S ROSELLE RD,SCHAUMBURG,IL,60193,1102 S ROSELLE RD,SKYPOINT MEDICAL CENTER - MAIN OFFICE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SCHAUMBURG,1102 S ROSELLE RD,IL,60193,TRUE,FALSE,FALSE,SKYPOINT MEDICAL CENTER - MAIN OFFICE,FALSE,"1102 S ROSELLE RD SCHAUMBURG, IL 60193",-88.08189709999999,42.0078411
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SOUTH HOLLAND CHRISTIAN COMMUNITY HEALTH CENTER,3609622,V05911,901 E SIBLEY BLVD,SOUTH HOLLAND,IL,60473,901 E SIBLEY BLVD,SOUTH HOLLAND CHRISTIAN COMMUNITY HEALTH CENTER,NA,NA,NA,NA,NA,NA,NA,NA,NA,V05911,SOUTH HOLLAND,901 E SIBLEY BLVD,IL,60473,TRUE,FALSE,FALSE,SOUTH HOLLAND CHRISTIAN COMMUNITY HEALTH CENTER,FALSE,"901 E SIBLEY BLVD SOUTH HOLLAND, IL 60473",-87.5951195,41.6221293
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SOUTHWEST MEDICAL CONSULTANTS, S.C.",128923888,NA,10458 S PULASKI RD,OAK LAWN,IL,60453,10458 S PULASKI RD,"SOUTHWEST MEDICAL CONSULTANTS, S.C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OAK LAWN,10458 S PULASKI RD,IL,60453,TRUE,FALSE,FALSE,"SOUTHWEST MEDICAL CONSULTANTS, S.C.",FALSE,"10458 S PULASKI RD OAK LAWN, IL 60453",-87.72107129999999,41.7023911
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SUSAN RIFE FAMILY MEDICINE S.C.,207149689,NA,10755 163RD PL,ORLAND PARK,IL,60467,10755 163RD PL,SUSAN RIFE FAMILY MEDICINE S.C.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ORLAND PARK,10755 163RD PL,IL,60467,TRUE,FALSE,FALSE,SUSAN RIFE FAMILY MEDICINE S.C.,FALSE,"10755 163RD PL ORLAND PARK, IL 60467",-87.8802642,41.5922927
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TIESENGA SURGICAL ASSOCIATES - ELMWOOD PARK OFC,325357599,NA,1950 N HARLEM AVE,ELMWOOD PARK,IL,60707,1950 N HARLEM AVE,TIESENGA SURGICAL ASSOCIATES - ELMWOOD PARK OFC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ELMWOOD PARK,1950 N HARLEM AVE,IL,60707,TRUE,FALSE,FALSE,TIESENGA SURGICAL ASSOCIATES - ELMWOOD PARK OFC,FALSE,"1950 N HARLEM AVE ELMWOOD PARK, IL 60707",-87.806339500000007,41.9160118
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNIVERSITY OF CHICAGO HOSPITALS ORLAND PARK,954704806,V10066,14290 S LA GRANGE RD,ORLAND PARK,IL,60462,14290 S LA GRANGE RD,UNIVERSITY OF CHICAGO HOSPITALS ORLAND PARK,NA,NA,NA,NA,NA,NA,NA,NA,NA,V10066,ORLAND PARK,14290 S LA GRANGE RD,IL,60462,TRUE,FALSE,FALSE,UNIVERSITY OF CHICAGO HOSPITALS ORLAND PARK,FALSE,"14290 S LA GRANGE RD ORLAND PARK, IL 60462",-87.8545326,41.6308127
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VANGUARD MEDICAL GROUP - BERWYN,207149364,NA,6425 CERMAK RD,BERWYN,IL,60402,6425 CERMAK RD,VANGUARD MEDICAL GROUP - BERWYN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BERWYN,6425 CERMAK RD,IL,60402,TRUE,FALSE,FALSE,VANGUARD MEDICAL GROUP - BERWYN,FALSE,"6425 CERMAK RD BERWYN, IL 60402",-87.78513339999999,41.8503994
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WALGREEN CO. STORE # 15048,192811527,NA,333 RIDGE RD,WILMETTE,IL,60091,333 RIDGE RD,"	
WALGREEN PHARMACY STORE #15048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WILMETTE,333 RIDGE RD,IL,60091,TRUE,FALSE,FALSE,"	
WALGREEN PHARMACY STORE #15048",FALSE,"333 RIDGE RD WILMETTE, IL 60091",-87.72332229999999,42.0712665
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WALGREEN CO. STORE # 1656,192811546,NA,63 GREEN BAY RD,GLENCOE,IL,60022,63 GREEN BAY RD,"	
WALGREEN PHARMACY STORE #1656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GLENCOE,63 GREEN BAY RD,IL,60022,TRUE,FALSE,FALSE,"	
WALGREEN PHARMACY STORE #1656",FALSE,"63 GREEN BAY RD GLENCOE, IL 60022",-87.7451918,42.1195221
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WALGREEN CO. STORE # 3023,192811621,NA,6201 W 95TH ST,OAK LAWN,IL,60453,6201 W 95TH ST,"	
WALGREEN PHARMACY STORE #3023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OAK LAWN,6201 W 95TH ST,IL,60453,TRUE,FALSE,FALSE,"	
WALGREEN PHARMACY STORE #3023",FALSE,"6201 W 95TH ST OAK LAWN, IL 60453",-87.7753685,41.7190068
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WALGREEN CO. STORE # 3057,192811622,NA,3545 W 95TH ST,EVERGREEN PARK,IL,60805,3545 W 95TH ST,"	
WALGREEN PHARMACY STORE #3057",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EVERGREEN PARK,3545 W 95TH ST,IL,60805,TRUE,FALSE,FALSE,"	
WALGREEN PHARMACY STORE #3057",FALSE,"3545 W 95TH ST EVERGREEN PARK, IL 60805",-87.7105654,41.7202673
